Item Id,Item Name,Price,Sales,Nome da loja,Commission Rate,Commission,Product Link,Offer Link
22494391164,Percarbonato de Sódio 100% Puro Limpeza Em Geral Tira Manchas Roupas Brancas 500g/1kg /2kg,"10,00",300mil+,Encanto de Beleza,"11,5%","R$1,10",https://shopee.com.br/product/644980753/22494391164,https://s.shopee.com.br/5VUSkHMcmo
22392992790,Batedor Misturador Mixer Elétrico para Bebidas Leite Café Clara de Ovo 2 em 1,"18,99",200mil+,Isabela Top,"11,5%","R$2,09",https://shopee.com.br/product/415175805/22392992790,https://s.shopee.com.br/5LB2XyNG7n
22996121313,Areia Catbio Biodegradável 4 Kg - Max Clean - Grãos Finos,"47,90",300mil+,petpremier,"7,84%","R$3,35",https://shopee.com.br/product/1023760886/22996121313,https://s.shopee.com.br/6VMzw7Iol2
22893873080,Jogo de Lençol 400 fios toque Suave e Acetinado Berço Solteiro Casal Queen King 02 e 03 Peças,"13,50",300mil+,Nosso Lar Enxovais,"12,39%","R$1,62",https://shopee.com.br/product/313660590/22893873080,https://s.shopee.com.br/6L3ZjoJS61
23994288266,Percarbonato 100% Puro Tira Manchas Roupas Brancas e Coloridas,"17,99",300mil+,Lojas Coisarada,"8,5%","R$1,44",https://shopee.com.br/product/363220493/23994288266,https://s.shopee.com.br/6Ak9XVK5R0
